N,W_mld,W_sld,K_mld,K_sld,damping,starts,converged_runs,all_converged,max_iterations,max_residual,solution_spread_inf
4,8.0,4.0,6,6,0.4,25,25,True,70,1.6897594434794883e-12,4.135136677518858e-12
4,8.0,8.0,1,1,0.4,25,25,True,57,1.5347723092418164e-12,3.2470692801211953e-12
4,8.0,8.0,1,3,0.4,25,25,True,60,1.5593082380860324e-12,3.3646418984289994e-12
4,8.0,8.0,1,6,0.4,25,25,True,61,1.5888401705410615e-12,3.543498827696112e-12
4,8.0,8.0,3,1,0.4,25,25,True,60,1.6048273820956638e-12,3.5653702212812277e-12
4,8.0,8.0,3,3,0.4,25,25,True,67,1.5362155991738291e-12,3.690159289249095e-12
4,8.0,8.0,3,6,0.4,25,25,True,70,1.7091883464104285e-12,4.27069490882559e-12
4,8.0,8.0,6,1,0.4,25,25,True,62,1.5922818619173995e-12,3.5541569687325136e-12
4,8.0,8.0,6,3,0.4,25,25,True,73,1.7218448888911553e-12,4.507949569187986e-12
4,8.0,8.0,6,6,0.4,25,25,True,78,1.7541523789077473e-12,4.891864691103365e-12
4,8.0,16.0,1,1,0.4,25,25,True,59,1.5760726057578722e-12,3.4182656705183945e-12
4,8.0,16.0,1,3,0.4,25,25,True,62,1.6003864899971632e-12,3.534839088104036e-12
4,8.0,16.0,1,6,0.4,25,25,True,63,1.6040502259784262e-12,3.681832616564407e-12
4,8.0,16.0,3,1,0.4,25,25,True,63,1.6339152253408429e-12,3.7700953470221066e-12
4,8.0,16.0,3,3,0.4,25,25,True,69,1.6683321391042227e-12,4.141798015666609e-12
4,8.0,16.0,3,6,0.4,25,25,True,72,1.6859846851957627e-12,4.359290706190677e-12
4,8.0,16.0,6,1,0.4,25,25,True,66,1.6273649094955545e-12,3.9399594697897555e-12
4,8.0,16.0,6,3,0.4,25,25,True,73,1.7114087924596788e-12,4.492517469145696e-12
4,8.0,16.0,6,6,0.4,25,25,True,76,1.748046152272309e-12,4.704570066849101e-12
4,16.0,4.0,1,1,0.4,25,25,True,54,1.5065726444163374e-12,3.046951579932511e-12
4,16.0,4.0,1,3,0.4,25,25,True,56,1.5033529976449245e-12,2.9435898163399088e-12
4,16.0,4.0,1,6,0.4,25,25,True,56,1.5057954882990998e-12,3.1046276660617877e-12
4,16.0,4.0,3,1,0.4,25,25,True,55,1.5236700789955648e-12,3.1186164761720647e-12
4,16.0,4.0,3,3,0.4,25,25,True,58,1.3886114480499145e-12,2.9202196216715492e-12
4,16.0,4.0,3,6,0.4,25,25,True,59,1.5766277172701848e-12,3.246791724365039e-12
4,16.0,4.0,6,1,0.4,25,25,True,55,1.5072387782311125e-12,3.0645486148728196e-12
4,16.0,4.0,6,3,0.4,25,25,True,58,1.5031864641912307e-12,3.153088901086676e-12
4,16.0,4.0,6,6,0.4,25,25,True,61,1.5496492977717935e-12,3.2042146713706643e-12
4,16.0,8.0,1,1,0.4,25,25,True,55,1.5017986854104493e-12,2.8933522244756205e-12
4,16.0,8.0,1,3,0.4,25,25,True,57,1.5449863610683678e-12,3.2344127376404685e-12
4,16.0,8.0,1,6,0.4,25,25,True,57,1.5488721416545559e-12,3.248734614658133e-12
4,16.0,8.0,3,1,0.4,25,25,True,57,1.5292211941186906e-12,3.244404744862095e-12
4,16.0,8.0,3,3,0.4,25,25,True,60,1.5494272531668685e-12,3.355538069627073e-12
4,16.0,8.0,3,6,0.4,25,25,True,61,1.5947243525715749e-12,3.552935723405426e-12
4,16.0,8.0,6,1,0.4,25,25,True,58,1.5717982471130654e-12,3.3222868900395497e-12
4,16.0,8.0,6,3,0.4,25,25,True,63,1.6273649094955545e-12,3.651301483387215e-12
4,16.0,8.0,6,6,0.4,25,25,True,65,1.6501244815003702e-12,3.85014242709758e-12
4,16.0,16.0,1,1,0.4,25,25,True,56,1.5022427746202993e-12,3.148814542441869e-12
4,16.0,16.0,1,3,0.4,25,25,True,58,1.550204409284106e-12,3.2647218262127353e-12
4,16.0,16.0,1,6,0.4,25,25,True,58,1.5270007480694403e-12,3.0772051573535464e-12
4,16.0,16.0,3,1,0.4,25,25,True,59,1.5442092049511302e-12,3.364974965336387e-12
4,16.0,16.0,3,3,0.4,25,25,True,62,1.6163737015517654e-12,3.644196056029614e-12
4,16.0,16.0,3,6,0.4,25,25,True,63,1.6152634785271403e-12,3.644418100634539e-12
4,16.0,16.0,6,1,0.4,25,25,True,61,1.6148193893172902e-12,3.602451670303708e-12
4,16.0,16.0,6,3,0.4,25,25,True,64,1.591948795010012e-12,3.733013897999626e-12
4,16.0,16.0,6,6,0.4,25,25,True,65,1.5839551892327108e-12,3.735012299443952e-12
5,4.0,4.0,1,1,0.4,25,25,True,56,1.3908041385235492e-12,2.854272374008815e-12
5,4.0,4.0,1,3,0.4,25,25,True,61,1.5747958492795533e-12,3.3245628472400313e-12
5,4.0,4.0,1,6,0.4,25,25,True,67,1.6688872506165353e-12,3.9614977964674836e-12
5,4.0,4.0,3,1,0.4,25,25,True,57,1.5359102878420572e-12,3.237965451319269e-12
5,4.0,4.0,3,3,0.4,25,25,True,67,1.6550094628087209e-12,3.954503391412345e-12
5,4.0,4.0,3,6,0.4,25,25,True,81,1.7643664307342988e-12,4.986899782011278e-12
5,4.0,4.0,6,1,0.4,25,25,True,56,1.5185075419310579e-12,3.1398217359424052e-12
5,4.0,4.0,6,3,0.4,25,25,True,68,1.670108495943623e-12,4.039046874737551e-12
5,4.0,4.0,6,6,0.4,25,25,True,90,1.854183473426474e-12,5.735856234423409e-12
5,4.0,8.0,1,1,0.4,25,25,True,59,1.5710210909958278e-12,3.3799074650175953e-12
5,4.0,8.0,1,3,0.4,25,25,True,65,1.6446843886797069e-12,3.866573727862033e-12
5,4.0,8.0,1,6,0.4,25,25,True,71,1.708855279503041e-12,4.283684518213704e-12
5,4.0,8.0,3,1,0.4,25,25,True,63,1.6273649094955545e-12,3.764655254201443e-12
5,4.0,8.0,3,3,0.4,25,25,True,78,1.747602063062459e-12,4.839684208945982e-12
5,4.0,8.0,3,6,0.4,25,25,True,91,1.8584023209200495e-12,5.985656414964069e-12
5,4.0,8.0,6,1,0.4,25,25,True,65,1.5785706075632788e-12,3.724520691861244e-12
5,4.0,8.0,6,3,0.4,25,25,True,89,1.8659518374875006e-12,5.842104577880036e-12
5,4.0,8.0,6,6,0.4,25,25,True,112,1.981192987443592e-12,7.738920615452116e-12
5,4.0,16.0,1,1,0.4,25,25,True,61,1.5565326805244695e-12,3.4912073232362673e-12
5,4.0,16.0,1,3,0.4,25,25,True,68,1.609823385706477e-12,3.783973134829921e-12
5,4.0,16.0,1,6,0.4,25,25,True,74,1.7219559111936178e-12,4.4220183070819985e-12
5,4.0,16.0,3,1,0.4,25,25,True,68,1.6959766924173891e-12,3.984146346169837e-12
5,4.0,16.0,3,3,0.4,25,25,True,82,1.7931212070720903e-12,5.150213588933639e-12
5,4.0,16.0,3,6,0.4,25,25,True,92,1.829869589187183e-12,5.890732346358618e-12
5,4.0,16.0,6,1,0.4,25,25,True,74,1.7132961716015416e-12,4.533040609544514e-12
5,4.0,16.0,6,3,0.4,25,25,True,90,1.8663959266973507e-12,5.8906213240561556e-12
5,4.0,16.0,6,6,0.4,25,25,True,99,1.87916349148054e-12,6.270761687687809e-12
5,8.0,4.0,1,1,0.4,25,25,True,55,1.5045742429720121e-12,3.0070390621972365e-12
5,8.0,4.0,1,3,0.4,25,25,True,57,1.5477619186299307e-12,3.2130964555676655e-12
5,8.0,4.0,1,6,0.4,25,25,True,59,1.5302203948408533e-12,3.2316371800789057e-12
5,8.0,4.0,3,1,0.4,25,25,True,55,1.5075996007141157e-12,3.014033467252375e-12
5,8.0,4.0,3,3,0.4,25,25,True,60,1.5649703755116207e-12,3.2607250233240848e-12
5,8.0,4.0,3,6,0.4,25,25,True,64,1.6365797605999433e-12,3.5379477125729863e-12
5,8.0,4.0,6,1,0.4,25,25,True,55,1.5180912082968234e-12,3.0577484988469905e-12
5,8.0,4.0,6,3,0.4,25,25,True,61,1.5802914532514478e-12,3.293254557945602e-12
5,8.0,4.0,6,6,0.4,25,25,True,67,1.63113966777928e-12,3.921585278732209e-12
5,8.0,8.0,1,1,0.4,25,25,True,56,1.4370171719235714e-12,2.994882120077591e-12
5,8.0,8.0,1,3,0.4,25,25,True,59,1.556865747431857e-12,3.361311229355124e-12
5,8.0,8.0,1,6,0.4,25,25,True,61,1.5322187962851785e-12,3.2752689449466743e-12
5,8.0,8.0,3,1,0.4,25,25,True,59,1.57818202950466e-12,3.4343639043754592e-12
5,8.0,8.0,3,3,0.4,25,25,True,65,1.5681900222830336e-12,3.65374397404139e-12
5,8.0,8.0,3,6,0.4,25,25,True,69,1.6678880498943727e-12,4.0786263255654376e-12
5,8.0,8.0,6,1,0.4,25,25,True,60,1.5754619830943284e-12,3.3201219551415306e-12
5,8.0,8.0,6,3,0.4,25,25,True,70,1.695532603207539e-12,4.1171510645199305e-12
5,8.0,8.0,6,6,0.4,25,25,True,76,1.7507106875314093e-12,4.684808097010773e-12
5,8.0,16.0,1,1,0.4,25,25,True,58,1.56052948341312e-12,3.2750469003417493e-12
5,8.0,16.0,1,3,0.4,25,25,True,61,1.6009416015094757e-12,3.3549829581147605e-12
5,8.0,16.0,1,6,0.4,25,25,True,62,1.5577539258515571e-12,3.529510017585835e-12
5,8.0,16.0,3,1,0.4,25,25,True,62,1.6263657087733918e-12,3.73845399082029e-12
5,8.0,16.0,3,3,0.4,25,25,True,68,1.6669998714746725e-12,3.987254970638787e-12
5,8.0,16.0,3,6,0.4,25,25,True,71,1.7207346658665301e-12,4.27469171171424e-12
5,8.0,16.0,6,1,0.4,25,25,True,65,1.6314727346866675e-12,3.9429570719562435e-12
5,8.0,16.0,6,3,0.4,25,25,True,73,1.7208456881689926e-12,4.4396708531735385e-12
5,8.0,16.0,6,6,0.4,25,25,True,77,1.7565948695619227e-12,4.803601960645665e-12
5,16.0,4.0,1,1,0.4,25,25,True,54,1.48991929904696e-12,2.946198840447778e-12
5,16.0,4.0,1,3,0.4,25,25,True,55,1.48991929904696e-12,3.031075390680371e-12
5,16.0,4.0,1,6,0.4,25,25,True,56,1.5307199952019346e-12,3.0991320620898932e-12
5,16.0,4.0,3,1,0.4,25,25,True,54,1.4937218129063012e-12,2.958466804869886e-12
5,16.0,4.0,3,3,0.4,25,25,True,57,1.510125358095138e-12,3.098910017484968e-12
5,16.0,4.0,3,6,0.4,25,25,True,58,1.501521129654293e-12,3.188449504420987e-12
5,16.0,4.0,6,1,0.4,25,25,True,54,1.4114542867815771e-12,2.785160990725899e-12
5,16.0,4.0,6,3,0.4,25,25,True,57,1.526279103103434e-12,3.1517011223058944e-12
5,16.0,4.0,6,6,0.4,25,25,True,60,1.448563491379673e-12,3.101907619651456e-12
5,16.0,8.0,1,1,0.4,25,25,True,55,1.5065171332651062e-12,2.954192446225079e-12
5,16.0,8.0,1,3,0.4,25,25,True,56,1.4940271242380732e-12,3.0688784846688577e-12
5,16.0,8.0,1,6,0.4,25,25,True,57,1.5416556919944924e-12,3.1646907316940087e-12
5,16.0,8.0,3,1,0.4,25,25,True,56,1.4749867993657517e-12,3.0821456498131283e-12
5,16.0,8.0,3,3,0.4,25,25,True,59,1.5724088697766092e-12,3.3639757646142243e-12
5,16.0,8.0,3,6,0.4,25,25,True,60,1.5663026431411708e-12,3.4464653353438734e-12
5,16.0,8.0,6,1,0.4,25,25,True,57,1.552757922240744e-12,3.219868816017879e-12
5,16.0,8.0,6,3,0.4,25,25,True,61,1.598832177762688e-12,3.394506897791416e-12
5,16.0,8.0,6,6,0.4,25,25,True,64,1.6117107648483397e-12,3.723688024592775e-12
5,16.0,16.0,1,1,0.4,25,25,True,56,1.525002346625115e-12,3.163691530971846e-12
5,16.0,16.0,1,3,0.4,25,25,True,57,1.5297763056310032e-12,3.222422328974517e-12
5,16.0,16.0,1,6,0.4,25,25,True,58,1.556421658222007e-12,3.171463092144222e-12
5,16.0,16.0,3,1,0.4,25,25,True,58,1.5457635171856055e-12,3.2653879600275104e-12
5,16.0,16.0,3,3,0.4,25,25,True,61,1.588063014423824e-12,3.486655408835304e-12
5,16.0,16.0,3,6,0.4,25,25,True,62,1.5716317136593716e-12,3.5569325262940765e-12
5,16.0,16.0,6,1,0.4,25,25,True,60,1.584621323047486e-12,3.43880479647396e-12
5,16.0,16.0,6,3,0.4,25,25,True,64,1.641464741908294e-12,3.801625680921461e-12
5,16.0,16.0,6,6,0.4,25,25,True,65,1.6230350396995163e-12,3.821609695364714e-12
6,4.0,4.0,1,1,0.4,25,25,True,55,1.5180634527212078e-12,3.0780933357732465e-12
6,4.0,4.0,1,3,0.4,25,25,True,60,1.5540346787190629e-12,3.422262473407045e-12
6,4.0,4.0,1,6,0.4,25,25,True,65,1.6505685707102202e-12,3.854583319196081e-12
6,4.0,4.0,3,1,0.4,25,25,True,56,1.5016876631079867e-12,3.083810984350066e-12
6,4.0,4.0,3,3,0.4,25,25,True,65,1.6465162566703384e-12,3.6369796063695503e-12
6,4.0,4.0,3,6,0.4,25,25,True,78,1.733391208347257e-12,4.727884750366229e-12
6,4.0,4.0,6,1,0.4,25,25,True,55,1.518951631140908e-12,3.041344953658154e-12
6,4.0,4.0,6,3,0.4,25,25,True,65,1.517230785452739e-12,3.51824125388589e-12
6,4.0,4.0,6,6,0.4,25,25,True,84,1.779076885810582e-12,5.01521046913922e-12
6,4.0,8.0,1,1,0.4,25,25,True,58,1.5429879596240426e-12,3.2451819009793326e-12
6,4.0,8.0,1,3,0.4,25,25,True,64,1.6393553181615061e-12,3.815836535636663e-12
6,4.0,8.0,1,6,0.4,25,25,True,70,1.7061907442439406e-12,4.212852289242619e-12
6,4.0,8.0,3,1,0.4,25,25,True,61,1.6019408022316384e-12,3.606781540099746e-12
6,4.0,8.0,3,3,0.4,25,25,True,75,1.6993073614912646e-12,4.462985536690667e-12
6,4.0,8.0,3,6,0.4,25,25,True,88,1.836752971939859e-12,5.706546346573305e-12
6,4.0,8.0,6,1,0.4,25,25,True,61,1.5651369089653144e-12,3.5250136143361033e-12
6,4.0,8.0,6,3,0.4,25,25,True,83,1.8182122474286189e-12,5.3409499045642406e-12
6,4.0,8.0,6,6,0.4,25,25,True,108,1.967648266543165e-12,7.254197242900773e-12
6,4.0,16.0,1,1,0.4,25,25,True,60,1.5862866575844237e-12,3.488542787977167e-12
6,4.0,16.0,1,3,0.4,25,25,True,67,1.6684431614066852e-12,4.036437850629682e-12
6,4.0,16.0,1,6,0.4,25,25,True,73,1.7315038292053941e-12,4.4928505360530835e-12
6,4.0,16.0,3,1,0.4,25,25,True,67,1.6292522886374172e-12,3.919975455346503e-12
6,4.0,16.0,3,3,0.4,25,25,True,81,1.7817969322209137e-12,5.130673663700236e-12
6,4.0,16.0,3,6,0.4,25,25,True,92,1.8700596626786137e-12,6.011413589135373e-12
6,4.0,16.0,6,1,0.4,25,25,True,73,1.7401635687974704e-12,4.5247139368598255e-12
6,4.0,16.0,6,3,0.4,25,25,True,91,1.8336443474709085e-12,5.761724430897175e-12
6,4.0,16.0,6,6,0.4,25,25,True,102,1.928013304564047e-12,6.748490655184014e-12
6,8.0,4.0,1,1,0.4,25,25,True,54,1.495165102838314e-12,2.9860280914562054e-12
6,8.0,4.0,1,3,0.4,25,25,True,56,1.5265566588595902e-12,3.174405183159479e-12
6,8.0,4.0,1,6,0.4,25,25,True,58,1.542654892716655e-12,3.2742697442245117e-12
6,8.0,4.0,3,1,0.4,25,25,True,55,1.4830636718698997e-12,2.965100387442021e-12
6,8.0,4.0,3,3,0.4,25,25,True,59,1.4497847367067607e-12,3.019196004316882e-12
6,8.0,4.0,3,6,0.4,25,25,True,63,1.6140977443512838e-12,3.6755598564752745e-12
6,8.0,4.0,6,1,0.4,25,25,True,54,1.4826473382356653e-12,2.948363775345797e-12
6,8.0,4.0,6,3,0.4,25,25,True,59,1.5395462682477046e-12,3.242461854569001e-12
6,8.0,4.0,6,6,0.4,25,25,True,65,1.5987766666114567e-12,3.739231146937527e-12
6,8.0,8.0,1,1,0.4,25,25,True,56,1.3744561044859438e-12,2.8266278206956486e-12
6,8.0,8.0,1,3,0.4,25,25,True,58,1.5166756739404263e-12,3.233857626128156e-12
6,8.0,8.0,1,6,0.4,25,25,True,60,1.5868417690967362e-12,3.3276714717089817e-12
6,8.0,8.0,3,1,0.4,25,25,True,58,1.5647483309066956e-12,3.2772673463909996e-12
6,8.0,8.0,3,3,0.4,25,25,True,63,1.5308865286556284e-12,3.510525203864745e-12
6,8.0,8.0,3,6,0.4,25,25,True,67,1.66644475996236e-12,3.948508187079369e-12
6,8.0,8.0,6,1,0.4,25,25,True,58,1.5349943538467414e-12,3.2884805989397137e-12
6,8.0,8.0,6,3,0.4,25,25,True,67,1.5791812302268227e-12,3.7909675398850595e-12
6,8.0,8.0,6,6,0.4,25,25,True,74,1.7249535133601057e-12,4.449218771185315e-12
6,8.0,16.0,1,1,0.4,25,25,True,57,1.5384360452230794e-12,3.289590821964339e-12
6,8.0,16.0,1,3,0.4,25,25,True,60,1.4875878306952472e-12,3.2802649485574875e-12
6,8.0,16.0,1,6,0.4,25,25,True,62,1.5927259511272496e-12,3.5280667276538225e-12
6,8.0,16.0,3,1,0.4,25,25,True,61,1.6194823260207158e-12,3.681610571959482e-12
6,8.0,16.0,3,3,0.4,25,25,True,67,1.6656676038451224e-12,4.0394354527961696e-12
6,8.0,16.0,3,6,0.4,25,25,True,70,1.6903145549918008e-12,4.269695708103427e-12
6,8.0,16.0,6,1,0.4,25,25,True,64,1.6459056340067946e-12,3.840150419875954e-12
6,8.0,16.0,6,3,0.4,25,25,True,73,1.6829870830292748e-12,4.3615111522399275e-12
6,8.0,16.0,6,6,0.4,25,25,True,77,1.741606858729483e-12,4.7594150842655836e-12
6,16.0,4.0,1,1,0.4,25,25,True,54,1.437044927499187e-12,2.8135271890050717e-12
6,16.0,4.0,1,3,0.4,25,25,True,55,1.5139556275300947e-12,3.056221942188131e-12
6,16.0,4.0,1,6,0.4,25,25,True,56,1.5192291868970642e-12,3.0726532429525832e-12
6,16.0,4.0,3,1,0.4,25,25,True,54,1.5006051956589772e-12,2.831013201642918e-12
6,16.0,4.0,3,3,0.4,25,25,True,56,1.5304424394457783e-12,3.082090138661897e-12
6,16.0,4.0,3,6,0.4,25,25,True,58,1.528888127211303e-12,3.045230734244342e-12
6,16.0,4.0,6,1,0.4,25,25,True,54,1.493138945818373e-12,2.9526658895662194e-12
6,16.0,4.0,6,3,0.4,25,25,True,56,1.4943046799942294e-12,3.0441205112197167e-12
6,16.0,4.0,6,6,0.4,25,25,True,59,1.5510925877038062e-12,3.2946423367263833e-12
6,16.0,8.0,1,1,0.4,25,25,True,55,1.492250767398673e-12,2.956301869971867e-12
6,16.0,8.0,1,3,0.4,25,25,True,56,1.4616086119190186e-12,2.9196645101592367e-12
6,16.0,8.0,1,6,0.4,25,25,True,56,1.4966916594971735e-12,3.0694335961811703e-12
6,16.0,8.0,3,1,0.4,25,25,True,56,1.5090151350705128e-12,3.1243896359001155e-12
6,16.0,8.0,3,3,0.4,25,25,True,58,1.5356604876615165e-12,3.2148728124070658e-12
6,16.0,8.0,3,6,0.4,25,25,True,60,1.5588641488761823e-12,3.2335245592207684e-12
6,16.0,8.0,6,1,0.4,25,25,True,56,1.5283330156989905e-12,2.9861668693342835e-12
6,16.0,8.0,6,3,0.4,25,25,True,60,1.581845765485923e-12,3.3416602818192587e-12
6,16.0,8.0,6,6,0.4,25,25,True,62,1.6204815267428785e-12,3.673505943879718e-12
6,16.0,16.0,1,1,0.4,25,25,True,56,1.3027356970951587e-12,2.6868507418953413e-12
6,16.0,16.0,1,3,0.4,25,25,True,57,1.5331069747048787e-12,3.176126028847648e-12
6,16.0,16.0,1,6,0.4,25,25,True,57,1.5437651157412802e-12,3.256728220435434e-12
6,16.0,16.0,3,1,0.4,25,25,True,58,1.5590861934811073e-12,3.2436275887448573e-12
6,16.0,16.0,3,3,0.4,25,25,True,60,1.5673018438633335e-12,3.339328813467546e-12
6,16.0,16.0,3,6,0.4,25,25,True,61,1.5925039065223245e-12,3.445466134621711e-12
6,16.0,16.0,6,1,0.4,25,25,True,60,1.5883960813312115e-12,3.450906227442374e-12
6,16.0,16.0,6,3,0.4,25,25,True,63,1.627920021007867e-12,3.743449994431103e-12
6,16.0,16.0,6,6,0.4,25,25,True,65,1.585509501467186e-12,3.722688823870612e-12
7,4.0,4.0,1,1,0.4,25,25,True,55,1.3148926392148041e-12,2.6635083028025974e-12
7,4.0,4.0,1,3,0.4,25,25,True,59,1.5590861934811073e-12,3.3537062016364416e-12
7,4.0,4.0,1,6,0.4,25,25,True,64,1.6174839245763906e-12,3.703259920939672e-12
7,4.0,4.0,3,1,0.4,25,25,True,55,1.5160372957012669e-12,3.1141478284979485e-12
7,4.0,4.0,3,3,0.4,25,25,True,63,1.6106005418237146e-12,3.5179081869785023e-12
7,4.0,4.0,3,6,0.4,25,25,True,75,1.7428281040565707e-12,4.4437786783646516e-12
7,4.0,4.0,6,1,0.4,25,25,True,54,1.5005774400833616e-12,2.8481939029489922e-12
7,4.0,4.0,6,3,0.4,25,25,True,62,1.606825783539989e-12,3.5590974611920956e-12
7,4.0,4.0,6,6,0.4,25,25,True,79,1.7559842468983788e-12,4.600875236349111e-12
7,4.0,8.0,1,1,0.4,25,25,True,57,1.5324963520413348e-12,3.1450952953093747e-12
7,4.0,8.0,1,3,0.4,25,25,True,63,1.6114887202434147e-12,3.646749568986252e-12
7,4.0,8.0,1,6,0.4,25,25,True,68,1.6349144260630055e-12,4.020561661377542e-12
7,4.0,8.0,3,1,0.4,25,25,True,59,1.5879519921213614e-12,3.3986702341337605e-12
7,4.0,8.0,3,3,0.4,25,25,True,72,1.6635581800983346e-12,4.164002476159112e-12
7,4.0,8.0,3,6,0.4,25,25,True,86,1.829203455372408e-12,5.296318938974309e-12
7,4.0,8.0,6,1,0.4,25,25,True,59,1.5381584894669231e-12,3.3502089991088724e-12
7,4.0,8.0,6,3,0.4,25,25,True,78,1.7490453529944716e-12,4.771294470629073e-12
7,4.0,8.0,6,6,0.4,25,25,True,103,1.9378942894832107e-12,6.84141632234514e-12
7,4.0,16.0,1,1,0.4,25,25,True,60,1.5939471964543372e-12,3.4587888109172127e-12
7,4.0,16.0,1,3,0.4,25,25,True,67,1.6353585152728556e-12,3.885558541583123e-12
7,4.0,16.0,1,6,0.4,25,25,True,72,1.7138512831138542e-12,4.4082515415766466e-12
7,4.0,16.0,3,1,0.4,25,25,True,65,1.6388002066491936e-12,3.927191905006566e-12
7,4.0,16.0,3,3,0.4,25,25,True,80,1.7699175458574246e-12,5.072386954907415e-12
7,4.0,16.0,3,6,0.4,25,25,True,92,1.8105517085587053e-12,5.804245972740318e-12
7,4.0,16.0,6,1,0.4,25,25,True,70,1.6308066008718924e-12,4.008793297316515e-12
7,4.0,16.0,6,3,0.4,25,25,True,92,1.8735013540549517e-12,5.931144464454974e-12
7,4.0,16.0,6,6,0.4,25,25,True,105,1.9341195311994852e-12,6.849298905819978e-12
7,8.0,4.0,1,1,0.4,25,25,True,54,1.5093482019779003e-12,2.9736768603072505e-12
7,8.0,4.0,1,3,0.4,25,25,True,56,1.5053513990892498e-12,3.0942470807815425e-12
7,8.0,4.0,1,6,0.4,25,25,True,58,1.4661050151687505e-12,3.1187274984745272e-12
7,8.0,4.0,3,1,0.4,25,25,True,54,1.4894474542614944e-12,3.0258850980402485e-12
7,8.0,4.0,3,3,0.4,25,25,True,58,1.5557000132560006e-12,3.2417402096029946e-12
7,8.0,4.0,3,6,0.4,25,25,True,62,1.6050494267005888e-12,3.5157987632317145e-12
7,8.0,4.0,6,1,0.4,25,25,True,54,1.4984402607609582e-12,2.9575786264501858e-12
7,8.0,4.0,6,3,0.4,25,25,True,58,1.505406910240481e-12,3.102518242315e-12
7,8.0,4.0,6,6,0.4,25,25,True,64,1.5653034424190082e-12,3.5392799802025365e-12
7,8.0,8.0,1,1,0.4,25,25,True,55,1.4956924587750109e-12,3.071487508776727e-12
7,8.0,8.0,1,3,0.4,25,25,True,58,1.5263346142546652e-12,3.2543967520837214e-12
7,8.0,8.0,1,6,0.4,25,25,True,59,1.5514256546111937e-12,3.2537306182689463e-12
7,8.0,8.0,3,1,0.4,25,25,True,57,1.548483563595937e-12,3.2399638527635943e-12
7,8.0,8.0,3,3,0.4,25,25,True,62,1.5863976798868862e-12,3.3805735988323704e-12
7,8.0,8.0,3,6,0.4,25,25,True,66,1.6499024368954451e-12,3.881339694089547e-12
7,8.0,8.0,6,1,0.4,25,25,True,57,1.5435430711363551e-12,3.1635805086693836e-12
7,8.0,8.0,6,3,0.4,25,25,True,65,1.6390777624053499e-12,3.6897707111904765e-12
7,8.0,8.0,6,6,0.4,25,25,True,72,1.6643353362155722e-12,3.9580561050911456e-12
7,8.0,16.0,1,1,0.4,25,25,True,57,1.5237811012980274e-12,3.2296387786345804e-12
7,8.0,16.0,1,3,0.4,25,25,True,60,1.5670797992584085e-12,3.206102050512527e-12
7,8.0,16.0,1,6,0.4,25,25,True,61,1.5761836280603347e-12,3.383959779057477e-12
7,8.0,16.0,3,1,0.4,25,25,True,60,1.5732970481963093e-12,3.3818503553106893e-12
7,8.0,16.0,3,3,0.4,25,25,True,66,1.6557866189259585e-12,3.984368390774762e-12
7,8.0,16.0,3,6,0.4,25,25,True,70,1.6763257448815239e-12,4.120259688988881e-12
7,8.0,16.0,6,1,0.4,25,25,True,63,1.6131540547803525e-12,3.721467578543525e-12
7,8.0,16.0,6,3,0.4,25,25,True,72,1.7260637363847309e-12,4.4545478417035156e-12
7,8.0,16.0,6,6,0.4,25,25,True,76,1.7589263379136355e-12,4.7344350662115176e-12
7,16.0,4.0,1,1,0.4,25,25,True,54,1.5015488852299086e-12,3.015088179125769e-12
7,16.0,4.0,1,3,0.4,25,25,True,55,1.487532319544016e-12,3.0012659024691857e-12
7,16.0,4.0,1,6,0.4,25,25,True,55,1.512290292993157e-12,3.0362934388961094e-12
7,16.0,4.0,3,1,0.4,25,25,True,54,1.4857004515533845e-12,2.92929569489786e-12
7,16.0,4.0,3,3,0.4,25,25,True,56,1.411093464298574e-12,2.821132216723754e-12
7,16.0,4.0,3,6,0.4,25,25,True,57,1.545652494883143e-12,3.191891195797325e-12
7,16.0,4.0,6,1,0.4,25,25,True,54,1.491501366857051e-12,2.9606594953435206e-12
7,16.0,4.0,6,3,0.4,25,25,True,56,1.4864220965193908e-12,2.925326647584825e-12
7,16.0,4.0,6,6,0.4,25,25,True,58,1.5528689445432065e-12,3.20887760807409e-12
7,16.0,8.0,1,1,0.4,25,25,True,54,1.464717236387969e-12,2.856881398116684e-12
7,16.0,8.0,1,3,0.4,25,25,True,56,1.4889200983247974e-12,3.0505598047625426e-12
7,16.0,8.0,1,6,0.4,25,25,True,56,1.4972467710094861e-12,3.10296233152485e-12
7,16.0,8.0,3,1,0.4,25,25,True,55,1.4829804051430528e-12,2.993327807843116e-12
7,16.0,8.0,3,3,0.4,25,25,True,58,1.4410694859634532e-12,3.021805028424751e-12
7,16.0,8.0,3,6,0.4,25,25,True,59,1.5092371796754378e-12,3.26139115713886e-12
7,16.0,8.0,6,1,0.4,25,25,True,55,1.5115131368759194e-12,2.984501534797346e-12
7,16.0,8.0,6,3,0.4,25,25,True,59,1.5349388426955102e-12,3.2077118738982335e-12
7,16.0,8.0,6,6,0.4,25,25,True,62,1.5761836280603347e-12,3.540057136319774e-12
7,16.0,16.0,1,1,0.4,25,25,True,55,1.525002346625115e-12,3.1392666244300926e-12
7,16.0,16.0,1,3,0.4,25,25,True,56,1.5375478668033793e-12,3.2025493368337266e-12
7,16.0,16.0,1,6,0.4,25,25,True,57,1.5409895581797173e-12,3.1958879986859756e-12
